2026-02-05 21:29:10 main INFO  - Running with database db.url = jdbc:hsqldb:file:local_cromwell_run.db;shutdown=false;hsqldb.default_table_type=cached;hsqldb.tx=mvcc;hsqldb.large_data=true;hsqldb.lob_compressed=true;hsqldb.script_format=3;hsqldb.result_max_memory_rows=20000
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2370
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2372
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2379
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2386
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2388
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2390
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2422
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2429
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2431
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
2026-02-05 21:29:14 db-1 INFO  - checkpointClose script done
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit start
2026-02-05 21:29:14 db-1 INFO  - dataFileCache commit end
2026-02-05 21:29:14 db-1 INFO  - checkpointClose end
2026-02-05 21:29:14 db-1 INFO  - Checkpoint end - txts: 2433
2026-02-05 21:29:14 db-1 INFO  - Checkpoint start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose start
2026-02-05 21:29:14 db-1 INFO  - checkpointClose synched
